Tweet,Label 
"So, why did the UK vote for this #ConservativeWin  future? 
#ElectionResults2019 

#notmygovernment https://t.co/Ez3xSnnwPg",0
"Britain - you wet your pants, it might feel good for a while whilst the wet and warmth clings to you.  Then it will start to get cold, much colder than before and we've still got a long winter to get through. #notmygovernment",0
"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",0
"GOING TO THE MATTRESSES! As in, back to bed.  #notmygovernment https://t.co/XokMiZHGHa",1
"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",0
"I see that #notmygovernment is trending.

It actually is your government. Much as you fascists and corbynista bully boys would want otherwise, this is a democracy and you lost.
Like badly.
Really badly.

What is it with Corbyn's kids and the basic rules of our society?",0
"So the UK said fuck it to the students, the nurses, the teachers and the children today. Why? What did they do that was so bad that they had to be stripped of their future and their happiness???#notmygovernment",0
"So the UK said fuck it to the students, the nurses, the teachers and the children today. Why? What did they do that was so bad that they had to be stripped of their future and their happiness???#notmygovernment",0
"What have you done Britain?

I no longer feel proud to be British when we vote for poverty and the loss of our NHS.

Like the USA have just voted in a criminal to run this country into the ground

I just feel numb right now, stabbed in the back by my own class

#notmygovernment",0
"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",0
"Waking up in a country, that has a PM openly endorsed by Trump, Tommy Robinson, and Katie Hopkins brings new meaning to Friday the 13th. 

The UK deserves everything that coming its way.

#NotMyPrimeMinister #NotMyGovernment",0
so you all want someone who says shit like this running the country? #notmygovernment https://t.co/gKEe9e4Nyq,0
"This really says a lot @jeremycorbyn, the future is red. #notmygovernment https://t.co/a0cWNOblKl",0
"I AM MOVING TO CANADA, I can’t stay in this country anymore ????????#notmygovernment #UKElection https://t.co/aNOxzacJKF",0
"Waking up in a country, that has a PM openly endorsed by Trump, Tommy Robinson, and Katie Hopkins brings new meaning to Friday the 13th. 

The UK deserves everything that coming its way.

#NotMyPrimeMinister #NotMyGovernment",0
"#notmygovernment trending.
Mostly young student types who can't believe, despite voting twice, they lost.",0
"Waking up in a country, that has a PM openly endorsed by Trump, Tommy Robinson, and Katie Hopkins brings new meaning to Friday the 13th. 

The UK deserves everything that coming its way.

#NotMyPrimeMinister #NotMyGovernment",0
"I AM MOVING TO CANADA, I can’t stay in this country anymore ????????#notmygovernment #UKElection https://t.co/aNOxzacJKF",0
"Just know we have to deal with more of this shit for the next fucking five years. Fuck all of you who voted Conservative and I'm so sorry to those like me who had hope in seeing Jeremy corbyn become prime minister.

#notmygovernment https://t.co/7fBk3gzoSh",0
"This really says a lot @jeremycorbyn, the future is red. #notmygovernment https://t.co/a0cWNOblKl",0
"woah so the UK was like fuck the students, the nurses, the NHS, fuck the education system, fuck everything. #notmygovernment https://t.co/NnXY5mpFkp",0
"Love to all who are hurt and upset today. Know that even when the odds seem very much against you, a gay man defeated Ann Widdecombe.     ?? #LGBTQfamily #LGBT #notmygovernment https://t.co/8UZPYif4Mb",0
On a positive note we in Wandsworth now have four fantastic Labour MP's and they're all women ???????????????? #notmygovernment https://t.co/YRJ5FxZHGi,0
"I AM MOVING TO CANADA, I can’t stay in this country anymore ????????#notmygovernment #UKElection https://t.co/aNOxzacJKF",0
"I AM MOVING TO CANADA, I can’t stay in this country anymore ????????#notmygovernment #UKElection https://t.co/aNOxzacJKF",0
"I’m proud to have stood with my comrades to protect this fragile planet and all on it. Continue to be proud. It is not over. Rise up and fight for her ???????
#ge2019 #notmygovernment #notinmyname https://t.co/r0nP69Lr8D",0
"So many losers on this hashtag #notmygovernment all claiming they're leaving the country, if they'd have done it earlier we could have saved Thomas Cook ?? #GE19 #BorisJohnson",0
I don't want people to die because they can't afford healthcare. I don't want children unable to be educated because schools can't afford to run. I don't want more people to be homeless and using food banks. I don't want our public services falling apart. This is #notmygovernment,0
boris johnson is #NotMyPrimeMinister. he will never be my prime minister. the conservative party is #notmygovernment. we can’t take another 5 yesrs of this. you should be fucking ashamed of yourselves.,0
